stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,0.0,-90.541079,34.740542
-14,178.8,-90.545193,34.741692
-13,550.0,-90.543765,34.741596
-12,749.6,-90.543765,34.741596
-11,814.0,-90.565976,34.736908
-10,818.8,-90.565976,34.736908
-9,873.0,-90.565976,34.736908
-8,949.4,-90.565976,34.736908
-7,968.7,-90.565976,34.736908
-6,971.3,-90.557581,34.742041
-5,971.3,-90.557581,34.742041
-4,971.3,-90.557581,34.742041
-3,971.3,-90.557581,34.742041
-2,971.3,-90.557581,34.742041
-1,971.3,-90.557581,34.742041
0,971.3,-90.557581,34.742041
1,971.3,-90.557581,34.742041
2,971.3,-90.557581,34.742041
3,971.3,-90.557581,34.742041
4,971.3,-90.557581,34.742041
5,971.3,-90.557581,34.742041
6,971.3,-90.557581,34.742041
7,971.3,-90.557581,34.742041
8,971.3,-90.557581,34.742041
9,971.3,-90.557581,34.742041
10,971.3,-90.557581,34.742041
11,971.3,-90.557581,34.742041
12,971.3,-90.557581,34.742041
13,971.3,-90.557581,34.742041
14,971.3,-90.557581,34.742041
15,971.3,-90.557581,34.742041
16,971.3,-90.557581,34.742041
17,971.3,-90.557581,34.742041
18,971.3,-90.557581,34.742041
19,971.3,-90.557581,34.742041
