stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,1063.5,-91.58875,31.196866
-2,1089.4,-91.58875,31.196866
-1,1115.4,-91.58875,31.196866
0,1144.7,-91.58875,31.196866
1,1178.0,-91.58875,31.196866
2,1206.8,-91.58875,31.196866
3,1231.8,-91.58875,31.196866
4,1253.5,-91.58875,31.196866
5,1294.7,-91.58875,31.196866
6,1331.9,-91.587981,31.19385
7,1349.3,-91.587981,31.19385
8,1366.1,-91.587981,31.19385
9,1382.9,-91.587981,31.19385
10,1398.7,-91.587981,31.19385
11,1398.7,-91.587981,31.19385
12,1398.7,-91.587981,31.19385
13,1398.7,-91.587981,31.19385
14,1398.7,-91.587981,31.19385
15,1398.7,-91.587981,31.19385
16,1398.7,-91.587981,31.19385
17,1398.7,-91.587981,31.19385
18,1398.7,-91.587981,31.19385
19,1398.7,-91.587981,31.19385
20,1398.7,-91.587981,31.19385
21,1398.7,-91.587981,31.19385
22,1398.7,-91.587981,31.19385
23,1398.7,-91.587981,31.19385
24,1398.7,-91.587981,31.19385
25,1398.7,-91.587981,31.19385
26,1398.7,-91.587981,31.19385
27,1398.7,-91.587981,31.19385
28,1398.7,-91.587981,31.19385
29,1398.7,-91.587981,31.19385
30,1398.7,-91.587981,31.19385
31,1398.7,-91.587981,31.19385
32,1398.7,-91.587981,31.19385
33,1398.7,-91.587981,31.19385
34,1398.7,-91.587981,31.19385
35,1398.7,-91.587981,31.19385
36,1398.7,-91.587981,31.19385
