stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,66.4,-91.055183,32.124017
-2,66.4,-91.055183,32.124017
-1,66.4,-91.055183,32.124017
0,66.4,-91.055183,32.124017
1,66.4,-91.055183,32.124017
2,66.4,-91.055183,32.124017
3,66.4,-91.055183,32.124017
4,66.4,-91.055183,32.124017
5,66.4,-91.055183,32.124017
6,66.4,-91.055183,32.124017
7,66.4,-91.055183,32.124017
8,66.4,-91.055183,32.124017
9,66.4,-91.055183,32.124017
10,66.4,-91.055183,32.124017
11,66.4,-91.055183,32.124017
12,66.4,-91.055183,32.124017
13,66.4,-91.055183,32.124017
14,66.4,-91.055183,32.124017
15,66.4,-91.055183,32.124017
16,66.4,-91.055183,32.124017
17,66.4,-91.055183,32.124017
18,66.4,-91.055183,32.124017
19,66.4,-91.055183,32.124017
20,66.4,-91.055183,32.124017
21,66.4,-91.055183,32.124017
22,66.4,-91.055183,32.124017
23,66.4,-91.055183,32.124017
24,66.4,-91.055183,32.124017
25,66.4,-91.055183,32.124017
26,66.4,-91.055183,32.124017
27,66.4,-91.055183,32.124017
28,66.4,-91.055183,32.124017
29,66.4,-91.055183,32.124017
30,66.4,-91.055183,32.124017
31,66.4,-91.055183,32.124017
32,66.4,-91.055183,32.124017
33,66.4,-91.055183,32.124017
34,66.4,-91.055183,32.124017
35,66.4,-91.055183,32.124017
36,66.4,-91.055183,32.124017
