stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,265.0,-91.516823,31.437716
-2,336.7,-91.516823,31.437716
-1,409.1,-91.516823,31.437716
0,480.5,-91.516823,31.437716
1,634.3,-91.515534,31.431201
2,699.2,-91.515534,31.431201
3,848.1,-91.515534,31.431201
4,1624.3,-91.515534,31.431201
5,1659.8,-91.515534,31.431201
6,2032.3,-91.522036,31.473301
7,2043.5,-91.522036,31.473301
8,2055.1,-91.522036,31.473301
9,2067.1,-91.522036,31.473301
10,2079.3,-91.522036,31.473301
11,2091.4,-91.522036,31.473301
12,2103.5,-91.522036,31.473301
13,2115.7,-91.522036,31.473301
14,2127.8,-91.522036,31.473301
15,2141.7,-91.522036,31.473301
16,2157.9,-91.522036,31.473301
17,2174.2,-91.522036,31.473301
18,2190.4,-91.522036,31.473301
19,2205.5,-91.522036,31.473301
20,2219.3,-91.522036,31.473301
21,2233.0,-91.522036,31.473301
22,2246.8,-91.522036,31.473301
23,2260.5,-91.522036,31.473301
24,2273.7,-91.522036,31.473301
25,2285.6,-91.522036,31.473301
26,2297.5,-91.522036,31.473301
27,2309.4,-91.522036,31.473301
28,2321.3,-91.522036,31.473301
29,2333.2,-91.522036,31.473301
30,2384.2,-91.522036,31.473301
31,2395.8,-91.522036,31.473301
32,2397.5,-91.522036,31.473301
33,2397.5,-91.522036,31.473301
34,2397.5,-91.522036,31.473301
35,2397.5,-91.522036,31.473301
36,2397.5,-91.522036,31.473301
