stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,1050.1,-90.240384,35.016799
-14,1050.1,-90.240384,35.016799
-13,1050.1,-90.240384,35.016799
-12,1050.1,-90.240384,35.016799
-11,1050.1,-90.240384,35.016799
-10,1050.1,-90.240384,35.016799
-9,1050.1,-90.240384,35.016799
-8,1050.1,-90.240384,35.016799
-7,1050.1,-90.240384,35.016799
-6,1050.1,-90.240384,35.016799
-5,1050.1,-90.240384,35.016799
-4,1050.1,-90.240384,35.016799
-3,1050.1,-90.240384,35.016799
-2,1050.1,-90.240384,35.016799
-1,1050.1,-90.240384,35.016799
0,1050.1,-90.240384,35.016799
1,1050.1,-90.240384,35.016799
2,1050.1,-90.240384,35.016799
3,1050.1,-90.240384,35.016799
4,1050.1,-90.240384,35.016799
5,1050.1,-90.240384,35.016799
6,1050.1,-90.240384,35.016799
7,1050.1,-90.240384,35.016799
8,1050.1,-90.240384,35.016799
9,1050.1,-90.240384,35.016799
10,1050.1,-90.240384,35.016799
11,1050.1,-90.240384,35.016799
12,1050.1,-90.240384,35.016799
13,1050.1,-90.240384,35.016799
14,1050.1,-90.240384,35.016799
15,1050.1,-90.240384,35.016799
16,1050.1,-90.240384,35.016799
17,1050.1,-90.240384,35.016799
18,1050.1,-90.240384,35.016799
19,1050.1,-90.240384,35.016799
