stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,0.0,-90.257764,34.952502
-14,1.2,-90.247651,34.949043
-13,240.8,-90.248617,34.949895
-12,562.9,-90.248617,34.949895
-11,742.4,-90.2424,34.939342
-10,755.5,-90.2424,34.939342
-9,796.2,-90.2424,34.939342
-8,826.3,-90.2424,34.939342
-7,856.3,-90.2424,34.939342
-6,893.7,-90.2424,34.939342
-5,932.0,-90.2424,34.939342
-4,980.6,-90.2424,34.939342
-3,1079.2,-90.2424,34.939342
-2,1079.2,-90.2424,34.939342
-1,1079.2,-90.2424,34.939342
0,1079.2,-90.2424,34.939342
1,1079.2,-90.2424,34.939342
2,1079.2,-90.2424,34.939342
3,1079.2,-90.2424,34.939342
4,1079.2,-90.2424,34.939342
5,1079.2,-90.2424,34.939342
6,1079.2,-90.2424,34.939342
7,1079.2,-90.2424,34.939342
8,1079.2,-90.2424,34.939342
9,1079.2,-90.2424,34.939342
10,1079.2,-90.2424,34.939342
11,1079.2,-90.2424,34.939342
12,1079.2,-90.2424,34.939342
13,1079.2,-90.2424,34.939342
14,1079.2,-90.2424,34.939342
15,1079.2,-90.2424,34.939342
16,1079.2,-90.2424,34.939342
17,1079.2,-90.2424,34.939342
18,1079.2,-90.2424,34.939342
19,1079.2,-90.2424,34.939342
