stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,0.0,-89.466439,36.45822
-14,0.0,-89.466439,36.45822
-13,426.5,-89.464475,36.458341
-12,623.4,-89.464475,36.458341
-11,656.2,-89.464475,36.458341
-10,885.8,-89.49161,36.462731
-9,1049.9,-89.497275,36.472819
-8,1181.1,-89.497275,36.472819
-7,1246.7,-89.496423,36.469086
-6,1246.7,-89.496423,36.469086
-5,1279.5,-89.496423,36.469086
-4,1312.3,-89.496423,36.469086
-3,1345.1,-89.496423,36.469086
-2,1378.0,-89.496423,36.469086
-1,1410.8,-89.496423,36.469086
0,1476.4,-89.496423,36.469086
1,1542.0,-89.496423,36.469086
2,1771.7,-89.489653,36.460888
3,1771.7,-89.489653,36.460888
4,1771.7,-89.489653,36.460888
5,1771.7,-89.489653,36.460888
6,1771.7,-89.489653,36.460888
7,1771.7,-89.489653,36.460888
8,1771.7,-89.489653,36.460888
9,1771.7,-89.489653,36.460888
10,1771.7,-89.489653,36.460888
11,1771.7,-89.489653,36.460888
12,1771.7,-89.489653,36.460888
13,1771.7,-89.489653,36.460888
14,1771.7,-89.489653,36.460888
15,1771.7,-89.489653,36.460888
16,1771.7,-89.489653,36.460888
17,1771.7,-89.489653,36.460888
18,1771.7,-89.489653,36.460888
19,1771.7,-89.489653,36.460888
