stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-8,143.9,-90.28231,38.463518
-7,330.8,-90.27997,38.474387
-6,460.2,-90.279814,38.474913
-5,494.2,-90.27836,38.475895
-4,499.5,-90.27836,38.475895
-3,504.8,-90.27836,38.475895
-2,710.2,-90.27836,38.475895
-1,729.8,-90.27836,38.475895
0,749.5,-90.27836,38.475895
1,912.5,-90.28088,38.47069
2,912.5,-90.28088,38.47069
3,912.5,-90.28088,38.47069
4,912.5,-90.28088,38.47069
5,912.5,-90.28088,38.47069
6,912.5,-90.28088,38.47069
7,912.5,-90.28088,38.47069
8,912.5,-90.28088,38.47069
9,912.5,-90.28088,38.47069
10,912.5,-90.28088,38.47069
11,912.5,-90.28088,38.47069
12,912.5,-90.28088,38.47069
13,912.5,-90.28088,38.47069
14,912.5,-90.28088,38.47069
15,912.5,-90.28088,38.47069
16,912.5,-90.28088,38.47069
17,912.5,-90.28088,38.47069
18,912.5,-90.28088,38.47069
