stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,0.0,-91.519363,31.280667
-2,98.5,-91.522158,31.27589
-1,192.3,-91.519363,31.280667
0,241.3,-91.519363,31.280667
1,298.8,-91.519363,31.280667
2,1186.6,-91.522158,31.27589
3,1462.2,-91.517944,31.291
4,1542.8,-91.518103,31.28829
5,1567.7,-91.519363,31.280667
6,1589.9,-91.519363,31.280667
7,1954.6,-91.518103,31.28829
8,2580.5,-91.517344,31.293751
9,2724.1,-91.516257,31.299253
10,2760.4,-91.516257,31.299253
11,2967.6,-91.516257,31.299253
12,2999.5,-91.518145,31.285666
13,3023.5,-91.518145,31.285666
14,3047.5,-91.518145,31.285666
15,3150.7,-91.518145,31.285666
16,3235.8,-91.518145,31.285666
17,3620.7,-91.516257,31.299253
18,3646.0,-91.516257,31.299253
19,3667.0,-91.516257,31.299253
20,3688.0,-91.516257,31.299253
21,3694.2,-91.516257,31.299253
22,3695.3,-91.518145,31.285666
23,3695.3,-91.518145,31.285666
24,3695.3,-91.518145,31.285666
25,3695.3,-91.518145,31.285666
26,3695.3,-91.518145,31.285666
27,3695.3,-91.518145,31.285666
28,3695.3,-91.518145,31.285666
29,3695.3,-91.518145,31.285666
30,3695.3,-91.518145,31.285666
31,3695.3,-91.518145,31.285666
32,3695.3,-91.518145,31.285666
33,3695.3,-91.518145,31.285666
34,3695.3,-91.518145,31.285666
35,3695.3,-91.518145,31.285666
36,3695.3,-91.518145,31.285666
