stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,1041.4,-89.566859,36.531394
-14,1059.8,-89.566859,36.531394
-13,1094.4,-89.566859,36.531394
-12,1127.1,-89.566537,36.530926
-11,1153.1,-89.566537,36.530926
-10,1163.0,-89.566537,36.530926
-9,1174.8,-89.566537,36.530926
-8,1189.0,-89.566537,36.530926
-7,1203.2,-89.566537,36.530926
-6,1216.1,-89.566537,36.530926
-5,1240.7,-89.566537,36.530926
-4,1257.9,-89.566537,36.530926
-3,1270.7,-89.566537,36.530926
-2,1300.4,-89.566011,36.530401
-1,1306.2,-89.566011,36.530401
0,1313.0,-89.566011,36.530401
1,1319.8,-89.566011,36.530401
2,1339.0,-89.56572,36.529892
3,1346.0,-89.56572,36.529892
4,1356.7,-89.56572,36.529892
5,1394.6,-89.56572,36.529892
6,1423.9,-89.56572,36.529892
7,1473.0,-89.56572,36.529892
8,1497.8,-89.564935,36.529571
9,1533.1,-89.564935,36.529571
10,1562.7,-89.564935,36.529571
11,1584.1,-89.564935,36.529571
12,1602.4,-89.568146,36.533385
13,1602.4,-89.568146,36.533385
14,1602.4,-89.568146,36.533385
15,1602.4,-89.568146,36.533385
16,1602.4,-89.568146,36.533385
17,1602.4,-89.568146,36.533385
18,1602.4,-89.568146,36.533385
19,1602.4,-89.568146,36.533385
