stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-8,332.3,-90.372738,38.332334
-7,370.7,-90.373162,38.330532
-6,404.2,-90.373268,38.330004
-5,416.5,-90.373268,38.330004
-4,433.1,-90.373268,38.330004
-3,449.7,-90.373268,38.330004
-2,466.3,-90.373268,38.330004
-1,684.1,-90.373004,38.328963
0,788.2,-90.373004,38.328963
1,867.8,-90.372919,38.32817
2,916.0,-90.373037,38.327639
3,963.6,-90.373004,38.328963
4,963.6,-90.373004,38.328963
5,963.6,-90.373004,38.328963
6,963.6,-90.373004,38.328963
7,963.6,-90.373004,38.328963
8,963.6,-90.373004,38.328963
9,963.6,-90.373004,38.328963
10,963.6,-90.373004,38.328963
11,963.6,-90.373004,38.328963
12,963.6,-90.373004,38.328963
13,963.6,-90.373004,38.328963
14,963.6,-90.373004,38.328963
15,963.6,-90.373004,38.328963
16,963.6,-90.373004,38.328963
17,963.6,-90.373004,38.328963
18,963.6,-90.373004,38.328963
