stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,1144.5,-90.998118,32.380273
-2,1157.3,-90.998118,32.380273
-1,1176.2,-90.998118,32.380273
0,1195.0,-90.998118,32.380273
1,1213.9,-90.998118,32.380273
2,1229.1,-90.998118,32.380273
3,1242.6,-90.998118,32.380273
4,1256.1,-90.998118,32.380273
5,1269.5,-90.998118,32.380273
6,1283.0,-90.998118,32.380273
7,1296.6,-90.998118,32.380273
8,1313.4,-90.998118,32.380273
9,1334.8,-90.998118,32.380273
10,1356.2,-90.998118,32.380273
11,1371.1,-90.996558,32.382964
12,1380.4,-90.996558,32.382964
13,1389.7,-90.996558,32.382964
14,1399.0,-90.996558,32.382964
15,1409.0,-90.996558,32.382964
16,1419.0,-90.996558,32.382964
17,1429.1,-90.996558,32.382964
18,1439.1,-90.996558,32.382964
19,1448.4,-90.998118,32.380273
20,1455.0,-90.996558,32.382964
21,1460.9,-90.996558,32.382964
22,1466.7,-90.996558,32.382964
23,1472.5,-90.996558,32.382964
24,1478.3,-90.996558,32.382964
25,1484.1,-90.996558,32.382964
26,1490.0,-90.996558,32.382964
27,1495.8,-90.996558,32.382964
28,1522.8,-90.996558,32.382964
29,1653.7,-90.993256,32.387973
30,1668.8,-90.993256,32.387973
31,1683.8,-90.993256,32.387973
32,1708.6,-90.993256,32.387973
33,1833.9,-90.993256,32.387973
34,1863.2,-90.993256,32.387973
35,1888.2,-90.993256,32.387973
36,1907.0,-90.993256,32.387973
