stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,706.2,-91.174427,33.652803
-2,718.4,-91.174427,33.652803
-1,730.6,-91.174427,33.652803
0,1232.3,-91.20986,33.65637
1,1253.4,-91.20986,33.65637
2,1278.2,-91.20986,33.65637
3,1300.6,-91.20986,33.65637
4,1318.6,-91.20986,33.65637
5,1336.5,-91.20986,33.65637
6,1354.1,-91.20986,33.65637
7,1371.2,-91.20986,33.65637
8,1388.3,-91.20986,33.65637
9,1420.6,-91.20986,33.65637
10,1457.9,-91.20986,33.65637
11,1474.5,-91.20986,33.65637
12,1491.1,-91.20986,33.65637
13,1518.8,-91.20986,33.65637
14,1547.5,-91.224852,33.66576
15,1563.3,-91.224852,33.66576
16,1578.8,-91.224852,33.66576
17,1594.3,-91.224852,33.66576
18,1609.8,-91.224852,33.66576
19,1619.2,-91.217,33.658867
20,1627.6,-91.217,33.658867
21,1635.9,-91.217,33.658867
22,1644.3,-91.217,33.658867
23,1653.9,-91.217,33.658867
24,1667.2,-91.217,33.658867
25,1680.6,-91.217,33.658867
26,1694.0,-91.217,33.658867
27,1707.1,-91.217,33.658867
28,1720.1,-91.217,33.658867
29,1733.1,-91.217,33.658867
30,1738.2,-91.185067,33.654892
31,1739.7,-91.185067,33.654892
32,1739.7,-91.185067,33.654892
33,1739.7,-91.185067,33.654892
34,1739.7,-91.185067,33.654892
35,1739.7,-91.185067,33.654892
36,1739.7,-91.185067,33.654892
