stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-8,0.0,-90.260126,38.529452
-7,0.0,-90.260126,38.529452
-6,85.0,-90.260126,38.529452
-5,201.6,-90.261834,38.52856
-4,246.4,-90.261834,38.52856
-3,373.1,-90.262956,38.527551
-2,464.0,-90.263353,38.527127
-1,560.0,-90.263612,38.526346
0,583.5,-90.263612,38.526346
1,787.2,-90.264069,38.525079
2,864.4,-90.259233,38.531375
3,876.4,-90.259233,38.531375
4,888.3,-90.259233,38.531375
5,946.8,-90.259233,38.531375
6,946.8,-90.259233,38.531375
7,946.8,-90.259233,38.531375
8,946.8,-90.259233,38.531375
9,946.8,-90.259233,38.531375
10,946.8,-90.259233,38.531375
11,946.8,-90.259233,38.531375
12,946.8,-90.259233,38.531375
13,946.8,-90.259233,38.531375
14,946.8,-90.259233,38.531375
15,946.8,-90.259233,38.531375
16,946.8,-90.259233,38.531375
17,946.8,-90.259233,38.531375
18,946.8,-90.259233,38.531375
