stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,0.0,-91.011958,32.425766
-2,0.0,-91.011958,32.425766
-1,541.3,-91.007198,32.426227
0,1142.2,-90.999386,32.420013
1,1280.5,-90.999386,32.420013
2,1327.6,-90.999386,32.420013
3,1468.6,-90.996722,32.417695
4,1586.7,-90.999386,32.420013
5,1699.0,-90.996722,32.417695
6,1782.8,-90.996722,32.417695
7,1874.6,-90.996722,32.417695
8,1981.4,-90.996722,32.417695
9,2033.0,-90.996722,32.417695
10,2071.5,-90.996722,32.417695
11,2385.3,-90.999386,32.420013
12,2448.1,-90.999386,32.420013
13,2540.6,-90.999386,32.420013
14,2604.8,-90.999386,32.420013
15,2728.3,-90.999386,32.420013
16,2796.0,-90.999386,32.420013
17,2841.4,-91.035079,32.430463
18,2886.4,-91.041821,32.431313
19,2902.3,-91.041821,32.431313
20,2918.2,-91.041821,32.431313
21,2942.5,-91.041821,32.431313
22,2969.5,-91.041821,32.431313
23,3040.9,-91.041821,32.431313
24,3077.1,-91.038542,32.430614
25,3171.6,-91.04856,32.432724
26,3224.9,-91.045377,32.431728
27,3334.2,-91.035079,32.430463
28,3426.9,-91.041821,32.431313
29,3554.4,-91.058386,32.435706
30,3566.8,-91.058386,32.435706
31,3579.1,-91.058386,32.435706
32,3591.5,-91.058386,32.435706
33,3612.4,-91.058386,32.435706
34,3634.6,-91.058386,32.435706
35,3709.9,-91.058386,32.435706
36,3744.4,-91.016405,32.42521
