stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,572.7,-90.914759,32.344147
-2,617.6,-90.914759,32.344147
-1,662.3,-90.914759,32.344147
0,707.0,-90.914759,32.344147
1,751.8,-90.914759,32.344147
2,796.5,-90.914759,32.344147
3,841.2,-90.914759,32.344147
4,915.2,-90.914759,32.344147
5,946.0,-90.914759,32.344147
6,976.1,-90.914759,32.344147
7,1006.4,-90.914759,32.344147
8,1038.1,-90.914759,32.344147
9,1214.0,-90.914759,32.344147
10,1287.7,-90.914759,32.344147
11,1386.7,-90.914759,32.344147
12,1430.5,-90.914759,32.344147
13,1477.7,-90.914759,32.344147
14,1986.6,-90.907575,32.34219
15,2557.6,-90.969468,32.348135
16,2566.7,-90.969468,32.348135
17,2575.9,-90.969468,32.348135
18,2585.8,-90.969468,32.348135
19,2596.1,-90.969468,32.348135
20,2606.3,-90.969468,32.348135
21,2614.5,-90.969468,32.348135
22,2619.1,-90.969468,32.348135
23,2623.8,-90.969468,32.348135
24,2628.4,-90.969468,32.348135
25,2633.0,-90.969468,32.348135
26,2637.4,-90.969468,32.348135
27,2637.4,-90.969468,32.348135
28,2637.4,-90.969468,32.348135
29,2637.4,-90.969468,32.348135
30,2637.4,-90.969468,32.348135
31,2637.4,-90.969468,32.348135
32,2637.4,-90.969468,32.348135
33,2637.4,-90.969468,32.348135
34,2637.4,-90.969468,32.348135
35,2637.4,-90.969468,32.348135
36,2637.4,-90.969468,32.348135
