stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,795.7,-91.465691,31.375168
-2,824.4,-91.465691,31.375168
-1,850.3,-91.465691,31.375168
0,882.5,-91.465691,31.375168
1,919.3,-91.465691,31.375168
2,984.5,-91.465691,31.375168
3,1299.2,-91.470253,31.365217
4,1351.7,-91.470253,31.365217
5,1366.0,-91.470253,31.365217
6,1380.4,-91.470253,31.365217
7,1394.7,-91.470253,31.365217
8,1415.5,-91.470253,31.365217
9,1440.4,-91.470253,31.365217
10,1462.2,-91.470253,31.365217
11,1481.4,-91.47285,31.362576
12,1494.3,-91.47285,31.362576
13,1669.4,-91.470253,31.365217
14,1677.3,-91.470253,31.365217
15,1685.2,-91.470253,31.365217
16,1693.2,-91.470253,31.365217
17,1845.2,-91.47285,31.362576
18,2036.7,-91.47285,31.362576
19,2241.0,-91.47285,31.362576
20,2337.9,-91.47285,31.362576
21,2341.0,-91.47285,31.362576
22,2341.0,-91.47285,31.362576
23,2341.0,-91.47285,31.362576
24,2341.0,-91.47285,31.362576
25,2341.0,-91.47285,31.362576
26,2341.0,-91.47285,31.362576
27,2341.0,-91.47285,31.362576
28,2341.0,-91.47285,31.362576
29,2341.0,-91.47285,31.362576
30,2341.0,-91.47285,31.362576
31,2341.0,-91.47285,31.362576
32,2341.0,-91.47285,31.362576
33,2341.0,-91.47285,31.362576
34,2341.0,-91.47285,31.362576
35,2341.0,-91.47285,31.362576
36,2341.0,-91.47285,31.362576
