stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,0.0,-91.036756,33.901371
-14,159.7,-91.036756,33.901371
-13,312.8,-91.036756,33.901371
-12,359.6,-91.036756,33.901371
-11,687.2,-91.064253,33.880845
-10,751.5,-91.064253,33.880845
-9,836.6,-91.064253,33.880845
-8,1201.2,-91.067021,33.878172
-7,1227.4,-91.067021,33.878172
-6,1530.8,-91.067021,33.878172
-5,1819.2,-91.069747,33.875178
-4,1865.4,-91.069747,33.875178
-3,1924.3,-91.023567,33.911176
-2,1983.2,-91.023567,33.911176
-1,1994.3,-91.023567,33.911176
0,2005.5,-91.023567,33.911176
1,2016.6,-91.023567,33.911176
2,2027.8,-91.023567,33.911176
3,2038.9,-91.023567,33.911176
4,2050.8,-91.023567,33.911176
5,2064.3,-91.023567,33.911176
6,2079.8,-91.023567,33.911176
7,2095.3,-91.023567,33.911176
8,2110.7,-91.023567,33.911176
9,2127.5,-91.023567,33.911176
10,2144.9,-91.023567,33.911176
11,2162.4,-91.023567,33.911176
12,2179.9,-91.023567,33.911176
13,2201.6,-91.023567,33.911176
14,2225.5,-91.023567,33.911176
15,2249.2,-91.023567,33.911176
16,2263.7,-91.023567,33.911176
17,2277.8,-91.023567,33.911176
18,2291.9,-91.023567,33.911176
19,2306.0,-91.023567,33.911176
