stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,648.5,-90.061958,35.139689
-14,830.7,-90.062248,35.139476
-13,838.5,-90.062248,35.139476
-12,846.3,-90.062248,35.139476
-11,851.8,-90.062248,35.139476
-10,854.0,-90.062248,35.139476
-9,856.1,-90.062248,35.139476
-8,858.3,-90.062248,35.139476
-7,860.4,-90.062248,35.139476
-6,862.6,-90.062248,35.139476
-5,864.8,-90.062248,35.139476
-4,866.9,-90.062248,35.139476
-3,869.1,-90.062248,35.139476
-2,871.2,-90.062248,35.139476
-1,873.4,-90.062248,35.139476
0,875.6,-90.062248,35.139476
1,877.7,-90.062248,35.139476
2,879.9,-90.062248,35.139476
3,880.3,-90.062248,35.139476
4,880.3,-90.062248,35.139476
5,880.3,-90.062248,35.139476
6,880.3,-90.062248,35.139476
7,880.3,-90.062248,35.139476
8,880.3,-90.062248,35.139476
9,880.3,-90.062248,35.139476
10,880.3,-90.062248,35.139476
11,880.3,-90.062248,35.139476
12,880.3,-90.062248,35.139476
13,880.3,-90.062248,35.139476
14,880.3,-90.062248,35.139476
15,880.3,-90.062248,35.139476
16,880.3,-90.062248,35.139476
17,880.3,-90.062248,35.139476
18,880.3,-90.062248,35.139476
19,880.3,-90.062248,35.139476
