stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,0.0,-89.530542,36.33673
-14,0.0,-89.531311,36.336897
-13,429.4,-89.531311,36.336897
-12,555.8,-89.531311,36.336897
-11,847.2,-89.535636,36.337766
-10,1277.8,-89.545266,36.334612
-9,1355.9,-89.542523,36.334926
-8,1396.0,-89.543903,36.334638
-7,1417.5,-89.546705,36.334535
-6,1425.4,-89.546705,36.334535
-5,1431.9,-89.546705,36.334535
-4,1438.5,-89.546705,36.334535
-3,1519.5,-89.546705,36.334535
-2,1600.1,-89.546705,36.334535
-1,1641.0,-89.546705,36.334535
0,1641.0,-89.546705,36.334535
1,1641.0,-89.546705,36.334535
2,1641.0,-89.546705,36.334535
3,1641.0,-89.546705,36.334535
4,1641.0,-89.546705,36.334535
5,1641.0,-89.546705,36.334535
6,1641.0,-89.546705,36.334535
7,1641.0,-89.546705,36.334535
8,1641.0,-89.546705,36.334535
9,1641.0,-89.546705,36.334535
10,1641.0,-89.546705,36.334535
11,1641.0,-89.546705,36.334535
12,1641.0,-89.546705,36.334535
13,1641.0,-89.546705,36.334535
14,1641.0,-89.546705,36.334535
15,1641.0,-89.546705,36.334535
16,1641.0,-89.546705,36.334535
17,1641.0,-89.546705,36.334535
18,1641.0,-89.546705,36.334535
19,1641.0,-89.546705,36.334535
