stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,267.6,-90.961674,34.027507
-14,620.9,-90.958158,34.026844
-13,705.7,-90.958158,34.026844
-12,872.4,-90.961674,34.027507
-11,1043.9,-90.958158,34.026844
-10,1157.3,-90.986647,34.020737
-9,1186.3,-90.986647,34.020737
-8,1221.6,-90.986647,34.020737
-7,1255.4,-90.986647,34.020737
-6,1286.4,-90.986647,34.020737
-5,1319.9,-90.986647,34.020737
-4,1347.8,-90.989924,34.019709
-3,1366.9,-90.989924,34.019709
-2,1387.3,-90.989924,34.019709
-1,1407.9,-90.989924,34.019709
0,1434.8,-90.989924,34.019709
1,1511.5,-90.986647,34.020737
2,1542.3,-90.986647,34.020737
3,1599.0,-90.986647,34.020737
4,1664.1,-90.989924,34.019709
5,1707.3,-90.989924,34.019709
6,1750.4,-90.989924,34.019709
7,1793.5,-90.989924,34.019709
8,1836.7,-90.989924,34.019709
9,1865.1,-90.99288,34.01824
10,1874.5,-90.99288,34.01824
11,1882.3,-90.99288,34.01824
12,1890.0,-90.99288,34.01824
13,1897.8,-90.99288,34.01824
14,1950.7,-90.99288,34.01824
15,1973.8,-90.99288,34.01824
16,1997.0,-90.99288,34.01824
17,2339.6,-90.999037,34.015287
18,2402.7,-90.999037,34.015287
19,2426.1,-90.999037,34.015287
