stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,1175.4,-91.233752,33.554595
-2,1190.2,-91.233752,33.554595
-1,1205.0,-91.233752,33.554595
0,1219.8,-91.233752,33.554595
1,1234.5,-91.233752,33.554595
2,1248.8,-91.231709,33.548772
3,1265.9,-91.231709,33.548772
4,1285.2,-91.231709,33.548772
5,1304.4,-91.231709,33.548772
6,1323.8,-91.231709,33.548772
7,1347.6,-91.231709,33.548772
8,1371.4,-91.231709,33.548772
9,1395.2,-91.231709,33.548772
10,1421.6,-91.231709,33.548772
11,1447.6,-91.231709,33.548772
12,1470.1,-91.231709,33.548772
13,1489.3,-91.231709,33.548772
14,1508.5,-91.231709,33.548772
15,1527.7,-91.231709,33.548772
16,1549.9,-91.231709,33.548772
17,1572.7,-91.231709,33.548772
18,1595.9,-91.231709,33.548772
19,1633.1,-91.231709,33.548772
20,1670.3,-91.231709,33.548772
21,1707.2,-91.231709,33.548772
22,1744.3,-91.231709,33.548772
23,1777.1,-91.228814,33.543437
24,1792.8,-91.227119,33.540876
25,1801.0,-91.227119,33.540876
26,1805.2,-91.227119,33.540876
27,1809.3,-91.227119,33.540876
28,1813.5,-91.227119,33.540876
29,1817.7,-91.227119,33.540876
30,1821.9,-91.227119,33.540876
31,1826.0,-91.227119,33.540876
32,1830.2,-91.227119,33.540876
33,1834.4,-91.227119,33.540876
34,1838.6,-91.227119,33.540876
35,1842.8,-91.227119,33.540876
36,1845.4,-91.227119,33.540876
