stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,847.5,-89.904071,35.542357
-14,1034.2,-89.90336,35.540947
-13,1091.4,-89.90336,35.540947
-12,1195.3,-89.904071,35.542357
-11,1218.2,-89.904071,35.542357
-10,1238.9,-89.904071,35.542357
-9,1273.7,-89.904071,35.542357
-8,1519.3,-89.904447,35.543354
-7,1571.5,-89.90336,35.540947
-6,1585.2,-89.90336,35.540947
-5,1599.0,-89.90336,35.540947
-4,1648.8,-89.90336,35.540947
-3,1648.8,-89.90336,35.540947
-2,1648.8,-89.90336,35.540947
-1,1648.8,-89.90336,35.540947
0,1648.8,-89.90336,35.540947
1,1648.8,-89.90336,35.540947
2,1648.8,-89.90336,35.540947
3,1648.8,-89.90336,35.540947
4,1648.8,-89.90336,35.540947
5,1648.8,-89.90336,35.540947
6,1648.8,-89.90336,35.540947
7,1648.8,-89.90336,35.540947
8,1648.8,-89.90336,35.540947
9,1648.8,-89.90336,35.540947
10,1648.8,-89.90336,35.540947
11,1648.8,-89.90336,35.540947
12,1648.8,-89.90336,35.540947
13,1648.8,-89.90336,35.540947
14,1648.8,-89.90336,35.540947
15,1648.8,-89.90336,35.540947
16,1648.8,-89.90336,35.540947
17,1648.8,-89.90336,35.540947
18,1648.8,-89.90336,35.540947
19,1648.8,-89.90336,35.540947
