stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,1119.4,-91.179981,31.976176
-2,1152.7,-91.179981,31.976176
-1,1183.7,-91.179981,31.976176
0,1214.1,-91.179981,31.976176
1,1259.6,-91.112559,31.982121
2,1317.2,-91.112559,31.982121
3,1420.9,-91.181983,31.973757
4,1438.1,-91.181983,31.973757
5,1456.7,-91.185478,31.968542
6,1465.5,-91.185478,31.968542
7,1474.3,-91.185478,31.968542
8,1483.1,-91.185478,31.968542
9,1492.0,-91.185478,31.968542
10,1506.0,-91.185478,31.968542
11,1520.2,-91.185478,31.968542
12,1533.0,-91.185478,31.968542
13,1545.7,-91.185478,31.968542
14,1558.7,-91.185478,31.968542
15,1581.8,-91.185478,31.968542
16,1604.9,-91.185478,31.968542
17,1633.2,-91.185478,31.968542
18,1665.5,-91.185478,31.968542
19,1850.9,-91.190426,31.960495
20,1866.9,-91.190426,31.960495
21,1882.9,-91.190426,31.960495
22,1900.3,-91.190426,31.960495
23,1917.8,-91.190426,31.960495
24,1935.4,-91.190426,31.960495
25,1953.7,-91.190426,31.960495
26,1975.4,-91.190426,31.960495
27,1997.2,-91.190426,31.960495
28,2027.6,-91.190426,31.960495
29,2066.0,-91.190426,31.960495
30,2265.0,-91.190426,31.960495
31,2287.7,-91.190426,31.960495
32,2466.6,-91.190426,31.960495
33,2496.2,-91.190426,31.960495
34,2514.9,-91.190426,31.960495
35,2532.3,-91.190426,31.960495
36,2711.9,-91.190426,31.960495
