stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,964.9,-91.145976,33.023468
-2,984.5,-91.145976,33.023468
-1,1004.2,-91.145976,33.023468
0,1068.1,-91.149073,33.014372
1,1093.6,-91.152424,33.009068
2,1117.8,-91.152424,33.009068
3,1141.8,-91.152424,33.009068
4,1165.8,-91.152424,33.009068
5,1189.8,-91.152424,33.009068
6,1215.0,-91.152424,33.009068
7,1242.3,-91.152424,33.009068
8,1264.1,-91.152424,33.009068
9,1281.7,-91.152424,33.009068
10,1299.2,-91.152424,33.009068
11,1317.0,-91.152424,33.009068
12,1340.3,-91.152424,33.009068
13,1363.6,-91.152424,33.009068
14,1394.3,-91.152424,33.009068
15,1430.7,-91.152424,33.009068
16,1461.8,-91.152424,33.009068
17,1501.8,-91.152424,33.009068
18,1609.5,-91.152424,33.009068
19,1656.3,-91.152424,33.009068
20,1713.6,-91.152424,33.009068
21,1738.0,-91.152424,33.009068
22,1760.0,-91.152424,33.009068
23,1779.0,-91.152424,33.009068
24,1798.1,-91.152424,33.009068
25,1838.7,-91.152424,33.009068
26,1925.2,-91.157676,33.001589
27,1930.0,-91.157676,33.001589
28,1934.8,-91.157676,33.001589
29,1939.7,-91.157676,33.001589
30,1944.5,-91.157676,33.001589
31,1949.4,-91.157676,33.001589
32,1950.1,-91.157676,33.001589
33,1950.1,-91.157676,33.001589
34,1950.1,-91.157676,33.001589
35,1950.1,-91.157676,33.001589
36,1950.1,-91.157676,33.001589
