stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,535.5,-91.01607,33.999842
-14,1140.5,-91.025004,33.994529
-13,1280.9,-91.041674,33.985035
-12,1308.9,-91.041674,33.985035
-11,1342.3,-91.041674,33.985035
-10,1430.1,-91.041674,33.985035
-9,1542.8,-91.048305,33.983075
-8,1576.7,-91.048305,33.983075
-7,1614.5,-91.048305,33.983075
-6,1683.2,-91.048305,33.983075
-5,1715.1,-91.048305,33.983075
-4,1742.7,-91.038214,33.986849
-3,1799.0,-91.041674,33.985035
-2,1843.9,-91.038214,33.986849
-1,1889.6,-91.038214,33.986849
0,1978.1,-91.038214,33.986849
1,2004.8,-91.038214,33.986849
2,2128.4,-91.038214,33.986849
3,2159.4,-91.038214,33.986849
4,2213.0,-91.038214,33.986849
5,2241.6,-91.038214,33.986849
6,2266.2,-91.038214,33.986849
7,2390.7,-91.038214,33.986849
8,2640.0,-91.044675,33.984144
9,2655.4,-91.010137,34.008044
10,2667.4,-91.010137,34.008044
11,2679.4,-91.010137,34.008044
12,2691.4,-91.010137,34.008044
13,2709.8,-91.010137,34.008044
14,2743.4,-91.010137,34.008044
15,2765.3,-91.010137,34.008044
16,2784.2,-91.010137,34.008044
17,2801.7,-91.010137,34.008044
18,2812.2,-91.010137,34.008044
19,2822.7,-91.010137,34.008044
