stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,0.0,-90.627902,34.39041
-14,0.0,-90.626621,34.391021
-13,344.1,-90.626621,34.391021
-12,369.9,-90.65169,34.386785
-11,373.8,-90.65169,34.386785
-10,377.7,-90.65169,34.386785
-9,381.5,-90.65169,34.386785
-8,385.4,-90.65169,34.386785
-7,389.3,-90.65169,34.386785
-6,393.2,-90.65169,34.386785
-5,397.1,-90.65169,34.386785
-4,400.9,-90.65169,34.386785
-3,401.4,-90.65169,34.386785
-2,401.4,-90.65169,34.386785
-1,401.4,-90.65169,34.386785
0,401.4,-90.65169,34.386785
1,401.4,-90.65169,34.386785
2,401.4,-90.65169,34.386785
3,401.4,-90.65169,34.386785
4,401.4,-90.65169,34.386785
5,401.4,-90.65169,34.386785
6,401.4,-90.65169,34.386785
7,401.4,-90.65169,34.386785
8,401.4,-90.65169,34.386785
9,401.4,-90.65169,34.386785
10,401.4,-90.65169,34.386785
11,401.4,-90.65169,34.386785
12,401.4,-90.65169,34.386785
13,401.4,-90.65169,34.386785
14,401.4,-90.65169,34.386785
15,401.4,-90.65169,34.386785
16,401.4,-90.65169,34.386785
17,401.4,-90.65169,34.386785
18,401.4,-90.65169,34.386785
19,401.4,-90.65169,34.386785
