stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,1072.0,-90.565096,34.73789
-14,1072.0,-90.565096,34.73789
-13,1072.0,-90.565096,34.73789
-12,1072.0,-90.565096,34.73789
-11,1072.0,-90.565096,34.73789
-10,1072.0,-90.565096,34.73789
-9,1072.0,-90.565096,34.73789
-8,1072.0,-90.565096,34.73789
-7,1072.0,-90.565096,34.73789
-6,1072.0,-90.565096,34.73789
-5,1072.0,-90.565096,34.73789
-4,1072.0,-90.565096,34.73789
-3,1072.0,-90.565096,34.73789
-2,1072.0,-90.565096,34.73789
-1,1072.0,-90.565096,34.73789
0,1072.0,-90.565096,34.73789
1,1072.0,-90.565096,34.73789
2,1072.0,-90.565096,34.73789
3,1072.0,-90.565096,34.73789
4,1072.0,-90.565096,34.73789
5,1072.0,-90.565096,34.73789
6,1072.0,-90.565096,34.73789
7,1072.0,-90.565096,34.73789
8,1072.0,-90.565096,34.73789
9,1072.0,-90.565096,34.73789
10,1072.0,-90.565096,34.73789
11,1072.0,-90.565096,34.73789
12,1072.0,-90.565096,34.73789
13,1072.0,-90.565096,34.73789
14,1072.0,-90.565096,34.73789
15,1072.0,-90.565096,34.73789
16,1072.0,-90.565096,34.73789
17,1072.0,-90.565096,34.73789
18,1072.0,-90.565096,34.73789
19,1072.0,-90.565096,34.73789
