stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,719.8,-90.884233,34.047373
-14,756.1,-90.884233,34.047373
-13,786.6,-90.884233,34.047373
-12,814.2,-90.884233,34.047373
-11,857.5,-90.884233,34.047373
-10,917.8,-90.884233,34.047373
-9,985.2,-90.883448,34.043933
-8,1028.2,-90.883448,34.043933
-7,1082.6,-90.883448,34.043933
-6,1127.9,-90.883448,34.043933
-5,1158.4,-90.883448,34.043933
-4,1340.9,-90.886318,34.033482
-3,1360.1,-90.886318,34.033482
-2,1411.9,-90.886318,34.033482
-1,1453.2,-90.886318,34.033482
0,1484.6,-90.886318,34.033482
1,1510.2,-90.886318,34.033482
2,1536.2,-90.886318,34.033482
3,1563.1,-90.886318,34.033482
4,1644.9,-90.886318,34.033482
5,1683.4,-90.886318,34.033482
6,1717.0,-90.886318,34.033482
7,1749.5,-90.886318,34.033482
8,1780.5,-90.886318,34.033482
9,1812.0,-90.886318,34.033482
10,1843.6,-90.886318,34.033482
11,1874.6,-90.886318,34.033482
12,1905.0,-90.886318,34.033482
13,1935.3,-90.886318,34.033482
14,1965.5,-90.886318,34.033482
15,2019.0,-90.886318,34.033482
16,2062.0,-90.886318,34.033482
17,2109.4,-90.886318,34.033482
18,2154.2,-90.886318,34.033482
19,2184.9,-90.886318,34.033482
