stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,938.5,-91.070168,32.884949
-2,995.9,-91.072638,32.882667
-1,1023.1,-91.070168,32.884949
0,1057.3,-91.070168,32.884949
1,1085.2,-91.070168,32.884949
2,1095.4,-91.070168,32.884949
3,1105.6,-91.070168,32.884949
4,1208.4,-91.068055,32.88735
5,1238.9,-91.068055,32.88735
6,1270.3,-91.068055,32.88735
7,1359.5,-91.068055,32.88735
8,1550.4,-91.070168,32.884949
9,1600.7,-91.070168,32.884949
10,1647.1,-91.070168,32.884949
11,1678.6,-91.070168,32.884949
12,1724.4,-91.070168,32.884949
13,1882.6,-91.070168,32.884949
14,2032.5,-91.066445,32.893605
15,2073.7,-91.066445,32.893605
16,2142.7,-91.066445,32.893605
17,2235.4,-91.066445,32.893605
18,2349.5,-91.066445,32.893605
19,2498.5,-91.066445,32.893605
20,2890.1,-91.078764,32.879516
21,2908.8,-91.078764,32.879516
22,2927.1,-91.078764,32.879516
23,2943.1,-91.078764,32.879516
24,2959.2,-91.078764,32.879516
25,2973.9,-91.078764,32.879516
26,2973.9,-91.078764,32.879516
27,2973.9,-91.078764,32.879516
28,2973.9,-91.078764,32.879516
29,2973.9,-91.078764,32.879516
30,2973.9,-91.078764,32.879516
31,2973.9,-91.078764,32.879516
32,2973.9,-91.078764,32.879516
33,2973.9,-91.078764,32.879516
34,2973.9,-91.078764,32.879516
35,2973.9,-91.078764,32.879516
36,2973.9,-91.078764,32.879516
