stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-8,0.0,-90.265089,38.523517
-7,0.0,-90.263235,38.52773
-6,188.9,-90.263235,38.52773
-5,213.4,-90.263235,38.52773
-4,423.3,-90.264051,38.525616
-3,437.0,-90.264051,38.525616
-2,554.8,-90.259173,38.531724
-1,575.5,-90.259173,38.531724
0,605.8,-90.259173,38.531724
1,648.8,-90.259173,38.531724
2,648.8,-90.259173,38.531724
3,648.8,-90.259173,38.531724
4,648.8,-90.259173,38.531724
5,648.8,-90.259173,38.531724
6,648.8,-90.259173,38.531724
7,648.8,-90.259173,38.531724
8,648.8,-90.259173,38.531724
9,648.8,-90.259173,38.531724
10,648.8,-90.259173,38.531724
11,648.8,-90.259173,38.531724
12,648.8,-90.259173,38.531724
13,648.8,-90.259173,38.531724
14,648.8,-90.259173,38.531724
15,648.8,-90.259173,38.531724
16,648.8,-90.259173,38.531724
17,648.8,-90.259173,38.531724
18,648.8,-90.259173,38.531724
