stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,0.0,-91.142453,33.276929
-2,191.4,-91.142453,33.276929
-1,319.2,-91.142453,33.276929
0,764.9,-91.118906,33.245011
1,828.7,-91.118906,33.245011
2,930.9,-91.118906,33.245011
3,1046.0,-91.118906,33.245011
4,1119.8,-91.118906,33.245011
5,1246.8,-91.118906,33.245011
6,1318.7,-91.118906,33.245011
7,1416.2,-91.118906,33.245011
8,1521.4,-91.124281,33.252167
9,1557.8,-91.124281,33.252167
10,1593.1,-91.124281,33.252167
11,1679.1,-91.124281,33.252167
12,2002.7,-91.12333,33.249226
13,2171.6,-91.118906,33.245011
14,2297.8,-91.118906,33.245011
15,2651.3,-91.148735,33.283938
16,2658.6,-91.148735,33.283938
17,2666.0,-91.148735,33.283938
18,2673.3,-91.148735,33.283938
19,2680.6,-91.148735,33.283938
20,2687.9,-91.148735,33.283938
21,2698.2,-91.148735,33.283938
22,2707.1,-91.148735,33.283938
23,2714.0,-91.148735,33.283938
24,2720.9,-91.148735,33.283938
25,2727.9,-91.148735,33.283938
26,2734.8,-91.148735,33.283938
27,2741.7,-91.148735,33.283938
28,2745.1,-91.148735,33.283938
29,2745.1,-91.148735,33.283938
30,2745.1,-91.148735,33.283938
31,2745.1,-91.148735,33.283938
32,2745.1,-91.148735,33.283938
33,2745.1,-91.148735,33.283938
34,2745.1,-91.148735,33.283938
35,2745.1,-91.148735,33.283938
36,2745.1,-91.148735,33.283938
