stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-8,281.6,-90.26686,38.518943
-7,333.5,-90.26686,38.518943
-6,415.0,-90.26776,38.516424
-5,501.2,-90.266858,38.519213
-4,586.2,-90.267421,38.518003
-3,737.1,-90.267541,38.51775
-2,766.0,-90.267541,38.51775
-1,802.2,-90.267541,38.51775
0,816.2,-90.270805,38.507581
1,860.9,-90.269471,38.51093
2,867.7,-90.27016,38.509403
3,874.3,-90.27016,38.509403
4,880.9,-90.27016,38.509403
5,885.9,-90.269305,38.511454
6,890.6,-90.269305,38.511454
7,939.6,-90.270442,38.508624
8,939.6,-90.270442,38.508624
9,939.6,-90.270442,38.508624
10,939.6,-90.270442,38.508624
11,939.6,-90.270442,38.508624
12,939.6,-90.270442,38.508624
13,939.6,-90.270442,38.508624
14,939.6,-90.270442,38.508624
15,939.6,-90.270442,38.508624
16,939.6,-90.270442,38.508624
17,939.6,-90.270442,38.508624
18,939.6,-90.270442,38.508624
