stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,1981.5,-90.064592,35.187004
-14,1981.5,-90.064592,35.187004
-13,1981.5,-90.064592,35.187004
-12,1981.5,-90.064592,35.187004
-11,1981.5,-90.064592,35.187004
-10,1981.5,-90.064592,35.187004
-9,1981.5,-90.064592,35.187004
-8,1981.5,-90.064592,35.187004
-7,1981.5,-90.064592,35.187004
-6,1981.5,-90.064592,35.187004
-5,1981.5,-90.064592,35.187004
-4,1981.5,-90.064592,35.187004
-3,1981.5,-90.064592,35.187004
-2,1981.5,-90.064592,35.187004
-1,1981.5,-90.064592,35.187004
0,1981.5,-90.064592,35.187004
1,1981.5,-90.064592,35.187004
2,1981.5,-90.064592,35.187004
3,1981.5,-90.064592,35.187004
4,1981.5,-90.064592,35.187004
5,1981.5,-90.064592,35.187004
6,1981.5,-90.064592,35.187004
7,1981.5,-90.064592,35.187004
8,1981.5,-90.064592,35.187004
9,1981.5,-90.064592,35.187004
10,1981.5,-90.064592,35.187004
11,1981.5,-90.064592,35.187004
12,1981.5,-90.064592,35.187004
13,1981.5,-90.064592,35.187004
14,1981.5,-90.064592,35.187004
15,1981.5,-90.064592,35.187004
16,1981.5,-90.064592,35.187004
17,1981.5,-90.064592,35.187004
18,1981.5,-90.064592,35.187004
19,1981.5,-90.064592,35.187004
