stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,367.4,-90.907219,34.085455
-14,432.7,-90.907219,34.085455
-13,542.9,-90.907219,34.085455
-12,753.5,-90.910107,34.087715
-11,809.4,-90.910107,34.087715
-10,959.9,-90.907219,34.085455
-9,1036.4,-90.907219,34.085455
-8,1258.3,-90.89553,34.070019
-7,1269.6,-90.89553,34.070019
-6,1336.5,-90.89553,34.070019
-5,1365.4,-90.89553,34.070019
-4,1416.4,-90.89553,34.070019
-3,1446.0,-90.89553,34.070019
-2,1467.8,-90.89553,34.070019
-1,1494.5,-90.89553,34.070019
0,1649.9,-90.897139,34.072732
1,1769.9,-90.897139,34.072732
2,1839.5,-90.89553,34.070019
3,1965.5,-90.89553,34.070019
4,2012.6,-90.89553,34.070019
5,2043.1,-90.89553,34.070019
6,2088.1,-90.89553,34.070019
7,2163.6,-90.89553,34.070019
8,2199.1,-90.89553,34.070019
9,2237.0,-90.89553,34.070019
10,2278.4,-90.89553,34.070019
11,2328.3,-90.89553,34.070019
12,2383.3,-90.89553,34.070019
13,2463.9,-90.89553,34.070019
14,2522.3,-90.89553,34.070019
15,2571.2,-90.89553,34.070019
16,2643.3,-90.89553,34.070019
17,2717.2,-90.89553,34.070019
18,2783.1,-90.89553,34.070019
19,2882.5,-90.89553,34.070019
