stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,0.0,-91.131753,32.667683
-2,0.0,-91.131753,32.667683
-1,0.0,-91.131753,32.667683
0,0.0,-91.131753,32.667683
1,40.4,-91.131753,32.667683
2,216.5,-91.131753,32.667683
3,241.7,-91.131753,32.667683
4,262.7,-91.131753,32.667683
5,283.7,-91.131753,32.667683
6,354.5,-91.131753,32.667683
7,425.8,-91.129489,32.67049
8,739.7,-91.129489,32.67049
9,883.5,-91.134704,32.665671
10,910.5,-91.134704,32.665671
11,954.5,-91.134704,32.665671
12,1010.5,-91.134704,32.665671
13,1159.9,-91.137175,32.66337
14,1205.9,-91.134704,32.665671
15,1236.7,-91.134704,32.665671
16,1263.9,-91.137175,32.66337
17,1279.5,-91.137175,32.66337
18,1301.5,-91.137175,32.66337
19,1344.4,-91.137175,32.66337
20,1369.3,-91.137175,32.66337
21,1394.2,-91.137175,32.66337
22,1505.6,-91.137175,32.66337
23,1541.3,-91.137175,32.66337
24,1573.6,-91.137175,32.66337
25,1602.6,-91.137175,32.66337
26,1643.8,-91.137175,32.66337
27,1711.8,-91.137175,32.66337
28,1809.0,-91.137175,32.66337
29,1830.4,-91.137175,32.66337
30,1858.7,-91.137175,32.66337
31,1890.0,-91.137175,32.66337
32,1975.7,-91.137175,32.66337
33,2074.1,-91.137175,32.66337
34,2093.7,-91.137175,32.66337
35,2113.3,-91.137175,32.66337
36,2196.9,-91.137175,32.66337
