stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,175.5,-91.116008,32.670593
-2,256.0,-91.116008,32.670593
-1,889.9,-91.137181,32.663422
0,909.5,-91.137181,32.663422
1,929.2,-91.137181,32.663422
2,991.2,-91.137181,32.663422
3,1030.3,-91.137181,32.663422
4,1082.2,-91.13967,32.661199
5,1106.3,-91.13967,32.661199
6,1134.5,-91.13967,32.661199
7,1162.4,-91.13967,32.661199
8,1190.1,-91.13967,32.661199
9,1214.6,-91.13967,32.661199
10,1238.0,-91.13967,32.661199
11,1268.7,-91.13967,32.661199
12,1298.2,-91.144611,32.656466
13,1310.5,-91.144611,32.656466
14,1325.8,-91.144611,32.656466
15,1341.8,-91.144611,32.656466
16,1357.7,-91.144611,32.656466
17,1374.0,-91.144611,32.656466
18,1391.2,-91.144611,32.656466
19,1408.5,-91.144611,32.656466
20,1427.9,-91.144611,32.656466
21,1460.7,-91.144611,32.656466
22,1492.3,-91.144611,32.656466
23,1510.1,-91.148514,32.65122
24,1527.9,-91.148514,32.65122
25,1550.4,-91.148514,32.65122
26,1572.9,-91.148514,32.65122
27,1615.7,-91.148514,32.65122
28,1643.0,-91.148514,32.65122
29,1666.0,-91.148514,32.65122
30,1692.4,-91.148514,32.65122
31,1722.4,-91.148514,32.65122
32,1900.4,-91.148514,32.65122
33,1918.5,-91.148514,32.65122
34,1936.9,-91.148514,32.65122
35,1961.4,-91.148514,32.65122
36,1985.9,-91.148514,32.65122
