stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,971.8,-91.073677,33.863469
-14,996.4,-91.073677,33.863469
-13,1015.4,-91.073677,33.863469
-12,1034.4,-91.073677,33.863469
-11,1054.7,-91.073677,33.863469
-10,1075.3,-91.073677,33.863469
-9,1096.0,-91.073677,33.863469
-8,1122.5,-91.073677,33.863469
-7,1160.7,-91.073677,33.863469
-6,1266.8,-91.073677,33.863469
-5,1308.7,-91.073677,33.863469
-4,1335.0,-91.073677,33.863469
-3,1359.7,-91.073677,33.863469
-2,1382.5,-91.073677,33.863469
-1,1434.2,-91.073677,33.863469
0,1495.9,-91.074005,33.86054
1,1517.7,-91.074005,33.86054
2,1711.3,-91.070574,33.843505
3,1720.3,-91.070574,33.843505
4,1729.4,-91.070574,33.843505
5,1738.4,-91.070574,33.843505
6,1747.5,-91.070574,33.843505
7,1757.6,-91.070574,33.843505
8,1768.0,-91.070574,33.843505
9,1778.5,-91.070574,33.843505
10,1788.9,-91.070574,33.843505
11,1799.4,-91.070574,33.843505
12,1806.9,-91.065034,33.835356
13,1812.5,-91.065034,33.835356
14,1818.1,-91.065034,33.835356
15,1823.7,-91.065034,33.835356
16,1829.3,-91.065034,33.835356
17,1835.7,-91.065034,33.835356
18,1842.1,-91.065034,33.835356
19,1848.5,-91.065034,33.835356
