stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,916.7,-91.030927,33.989571
-14,984.9,-91.034493,33.98831
-13,1020.7,-91.030927,33.989571
-12,1071.1,-91.034493,33.98831
-11,1116.6,-91.038226,33.986961
-10,1135.2,-91.038226,33.986961
-9,1152.9,-91.038226,33.986961
-8,1168.9,-91.044701,33.984221
-7,1180.3,-91.044701,33.984221
-6,1191.6,-91.044701,33.984221
-5,1203.0,-91.044701,33.984221
-4,1214.3,-91.044701,33.984221
-3,1225.7,-91.044701,33.984221
-2,1266.0,-91.044701,33.984221
-1,1295.8,-91.044701,33.984221
0,1322.0,-91.044701,33.984221
1,1341.2,-91.051051,33.983588
2,1355.0,-91.051051,33.983588
3,1368.8,-91.051051,33.983588
4,1382.6,-91.051051,33.983588
5,1396.4,-91.051051,33.983588
6,1410.2,-91.051051,33.983588
7,1424.0,-91.051051,33.983588
8,1437.8,-91.051051,33.983588
9,1451.6,-91.051051,33.983588
10,1465.5,-91.051051,33.983588
11,1479.3,-91.051051,33.983588
12,1650.2,-91.054172,33.983669
13,1679.9,-91.054172,33.983669
14,1723.4,-91.054172,33.983669
15,2062.1,-91.051051,33.983588
16,2211.5,-91.051051,33.983588
17,2340.0,-91.054172,33.983669
18,2340.0,-91.054172,33.983669
19,2340.0,-91.054172,33.983669
