stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,0.0,-89.585254,36.153897
-14,0.0,-89.585254,36.153897
-13,0.0,-89.585254,36.153897
-12,0.0,-89.585254,36.153897
-11,0.0,-89.585254,36.153897
-10,0.0,-89.585254,36.153897
-9,0.0,-89.585254,36.153897
-8,0.0,-89.585254,36.153897
-7,0.0,-89.585254,36.153897
-6,0.0,-89.585254,36.153897
-5,0.0,-89.585254,36.153897
-4,0.0,-89.585254,36.153897
-3,0.0,-89.585254,36.153897
-2,0.0,-89.585254,36.153897
-1,0.0,-89.585254,36.153897
0,0.0,-89.585254,36.153897
1,0.0,-89.585254,36.153897
2,0.0,-89.585254,36.153897
3,0.0,-89.585254,36.153897
4,0.0,-89.585254,36.153897
5,0.0,-89.585254,36.153897
6,0.0,-89.585254,36.153897
7,0.0,-89.585254,36.153897
8,0.0,-89.585254,36.153897
9,264.4,-89.584702,36.153672
10,265.9,-89.584702,36.153672
11,267.5,-89.584702,36.153672
12,269.1,-89.584702,36.153672
13,270.7,-89.584702,36.153672
14,272.2,-89.584702,36.153672
15,1765.9,-89.584001,36.128593
16,1765.9,-89.584001,36.128593
17,1765.9,-89.584001,36.128593
18,1765.9,-89.584001,36.128593
19,1765.9,-89.584001,36.128593
