stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,681.7,-91.038494,33.786338
-14,696.4,-91.038494,33.786338
-13,733.7,-91.038494,33.786338
-12,783.2,-91.038494,33.786338
-11,824.9,-91.038494,33.786338
-10,856.2,-91.038494,33.786338
-9,889.7,-91.038494,33.786338
-8,923.7,-91.038494,33.786338
-7,953.5,-91.038494,33.786338
-6,982.3,-91.038494,33.786338
-5,1015.8,-91.038494,33.786338
-4,1062.0,-91.038494,33.786338
-3,1110.6,-91.038494,33.786338
-2,1147.6,-91.038494,33.786338
-1,1217.7,-91.038494,33.786338
0,1311.5,-91.038494,33.786338
1,1347.2,-91.038494,33.786338
2,1442.5,-91.038494,33.786338
3,1450.0,-91.038494,33.786338
4,1450.0,-91.038494,33.786338
5,1450.0,-91.038494,33.786338
6,1450.0,-91.038494,33.786338
7,1450.0,-91.038494,33.786338
8,1450.0,-91.038494,33.786338
9,1450.0,-91.038494,33.786338
10,1450.0,-91.038494,33.786338
11,1450.0,-91.038494,33.786338
12,1450.0,-91.038494,33.786338
13,1450.0,-91.038494,33.786338
14,1450.0,-91.038494,33.786338
15,1450.0,-91.038494,33.786338
16,1450.0,-91.038494,33.786338
17,1450.0,-91.038494,33.786338
18,1450.0,-91.038494,33.786338
19,1450.0,-91.038494,33.786338
