stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,1115.4,-91.162663,32.96953
-2,1138.2,-91.162663,32.96953
-1,1163.3,-91.162663,32.96953
0,1188.3,-91.162663,32.96953
1,1213.1,-91.162663,32.96953
2,1237.9,-91.162663,32.96953
3,1255.6,-91.162663,32.96953
4,1271.4,-91.162663,32.96953
5,1287.5,-91.162663,32.96953
6,1303.6,-91.162663,32.96953
7,1339.9,-91.162663,32.96953
8,1377.9,-91.162663,32.96953
9,1403.1,-91.162663,32.96953
10,1481.3,-91.162663,32.96953
11,1523.5,-91.162663,32.96953
12,1568.6,-91.162663,32.96953
13,1662.7,-91.162663,32.96953
14,1686.6,-91.162663,32.96953
15,1716.6,-91.162663,32.96953
16,1747.9,-91.162663,32.96953
17,1771.7,-91.162663,32.96953
18,1794.9,-91.162663,32.96953
19,1844.6,-91.162663,32.96953
20,1912.3,-91.162663,32.96953
21,1936.8,-91.162663,32.96953
22,2140.1,-91.162663,32.96953
23,2174.2,-91.162663,32.96953
24,2240.5,-91.162663,32.96953
25,2355.2,-91.162663,32.96953
26,2401.7,-91.162663,32.96953
27,2435.9,-91.162663,32.96953
28,2607.6,-91.159936,32.993257
29,2611.1,-91.159936,32.993257
30,2614.6,-91.159936,32.993257
31,2618.1,-91.159936,32.993257
32,2621.6,-91.159936,32.993257
33,2625.1,-91.159936,32.993257
34,2628.6,-91.159936,32.993257
35,2632.1,-91.159936,32.993257
36,2635.6,-91.159936,32.993257
