stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-8,119.0,-90.278334,38.478814
-7,139.2,-90.278334,38.478814
-6,160.5,-90.278334,38.478814
-5,215.6,-90.278334,38.478814
-4,250.6,-90.278334,38.478814
-3,321.3,-90.278334,38.478814
-2,425.2,-90.278334,38.478814
-1,453.5,-90.278334,38.478814
0,485.2,-90.278334,38.478814
1,794.1,-90.278334,38.478814
2,794.1,-90.278334,38.478814
3,794.1,-90.278334,38.478814
4,794.1,-90.278334,38.478814
5,794.1,-90.278334,38.478814
6,794.1,-90.278334,38.478814
7,794.1,-90.278334,38.478814
8,794.1,-90.278334,38.478814
9,794.1,-90.278334,38.478814
10,794.1,-90.278334,38.478814
11,794.1,-90.278334,38.478814
12,794.1,-90.278334,38.478814
13,794.1,-90.278334,38.478814
14,794.1,-90.278334,38.478814
15,794.1,-90.278334,38.478814
16,794.1,-90.278334,38.478814
17,794.1,-90.278334,38.478814
18,794.1,-90.278334,38.478814
