stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,196.9,-91.116391,33.416167
-2,318.8,-91.116391,33.416167
-1,447.4,-91.116391,33.416167
0,504.5,-91.116391,33.416167
1,766.3,-91.116859,33.418966
2,806.7,-91.116859,33.418966
3,846.0,-91.116859,33.418966
4,967.9,-91.116859,33.418966
5,1096.7,-91.116543,33.410392
6,1153.5,-91.116859,33.418966
7,1191.8,-91.116543,33.410392
8,1225.9,-91.116543,33.410392
9,1262.2,-91.116543,33.410392
10,1308.0,-91.116543,33.410392
11,1368.7,-91.116543,33.410392
12,1429.5,-91.116543,33.410392
13,1502.3,-91.116543,33.410392
14,1557.2,-91.116543,33.410392
15,1635.9,-91.116543,33.410392
16,1717.1,-91.116543,33.410392
17,1769.4,-91.116543,33.410392
18,1805.9,-91.116543,33.410392
19,1980.6,-91.116543,33.410392
20,2118.4,-91.116543,33.410392
21,2190.3,-91.116543,33.410392
22,2307.1,-91.116475,33.404572
23,2477.4,-91.116475,33.404572
24,2638.2,-91.116475,33.404572
25,2813.4,-91.116475,33.404572
26,3065.8,-91.116475,33.404572
27,3122.5,-91.116475,33.404572
28,3258.6,-91.116475,33.404572
29,3314.8,-91.116475,33.404572
30,3386.7,-91.116475,33.404572
31,3528.7,-91.116475,33.404572
32,3626.2,-91.116851,33.430676
33,3750.8,-91.116859,33.418966
34,3778.7,-91.116859,33.418966
35,4013.0,-91.116391,33.416167
36,4073.5,-91.112203,33.452445
