stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-8,377.4,-90.372282,38.278397
-7,410.4,-90.372282,38.278397
-6,510.3,-90.372228,38.278131
-5,602.1,-90.372282,38.278397
-4,691.8,-90.373089,38.274594
-3,691.8,-90.373089,38.274594
-2,691.8,-90.373089,38.274594
-1,691.8,-90.373089,38.274594
0,691.8,-90.373089,38.274594
1,691.8,-90.373089,38.274594
2,691.8,-90.373089,38.274594
3,691.8,-90.373089,38.274594
4,691.8,-90.373089,38.274594
5,691.8,-90.373089,38.274594
6,691.8,-90.373089,38.274594
7,691.8,-90.373089,38.274594
8,691.8,-90.373089,38.274594
9,691.8,-90.373089,38.274594
10,691.8,-90.373089,38.274594
11,691.8,-90.373089,38.274594
12,691.8,-90.373089,38.274594
13,691.8,-90.373089,38.274594
14,691.8,-90.373089,38.274594
15,691.8,-90.373089,38.274594
16,691.8,-90.373089,38.274594
17,691.8,-90.373089,38.274594
18,691.8,-90.373089,38.274594
