stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,1045.7,-91.063153,32.89922
-2,1064.4,-91.063153,32.89922
-1,1083.0,-91.063153,32.89922
0,1105.4,-91.063153,32.89922
1,1131.3,-91.063153,32.89922
2,1188.9,-91.06422,32.929482
3,1206.7,-91.06422,32.929482
4,1219.0,-91.06422,32.929482
5,1231.4,-91.06422,32.929482
6,1243.8,-91.06422,32.929482
7,1262.3,-91.06422,32.929482
8,1286.8,-91.06422,32.929482
9,1307.1,-91.06422,32.929482
10,1321.0,-91.06422,32.929482
11,1334.8,-91.06422,32.929482
12,1348.7,-91.06422,32.929482
13,1362.5,-91.06422,32.929482
14,1376.3,-91.06422,32.929482
15,1390.1,-91.06422,32.929482
16,1456.7,-91.06422,32.929482
17,1471.6,-91.06422,32.929482
18,1486.5,-91.06422,32.929482
19,1501.4,-91.06422,32.929482
20,1515.2,-91.06422,32.929482
21,1529.1,-91.06422,32.929482
22,1542.9,-91.06422,32.929482
23,1561.1,-91.06422,32.929482
24,1587.0,-91.06422,32.929482
25,1610.2,-91.06422,32.929482
26,1630.2,-91.06422,32.929482
27,1650.3,-91.06422,32.929482
28,1668.9,-91.06422,32.929482
29,1687.5,-91.06422,32.929482
30,1707.4,-91.06422,32.929482
31,1733.7,-91.06422,32.929482
32,1758.5,-91.06422,32.929482
33,1780.9,-91.06422,32.929482
34,1804.5,-91.06422,32.929482
35,1834.1,-91.06422,32.929482
36,1866.0,-91.06422,32.929482
