stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,119.6,-91.117143,33.424916
-2,386.0,-91.117143,33.424916
-1,532.3,-91.116889,33.416161
0,653.0,-91.116889,33.416161
1,767.4,-91.116889,33.416161
2,843.8,-91.116889,33.416161
3,880.5,-91.116889,33.416161
4,918.2,-91.116889,33.416161
5,961.6,-91.116889,33.416161
6,1004.7,-91.116683,33.410395
7,1042.7,-91.116683,33.410395
8,1065.0,-91.116683,33.410395
9,1088.6,-91.116683,33.410395
10,1112.7,-91.116683,33.410395
11,1231.5,-91.116683,33.410395
12,1254.6,-91.116683,33.410395
13,1277.6,-91.116683,33.410395
14,1413.1,-91.116683,33.410395
15,1440.5,-91.116683,33.410395
16,1468.5,-91.116683,33.410395
17,1631.6,-91.116683,33.410395
18,1705.3,-91.116683,33.410395
19,1749.2,-91.116683,33.410395
20,1916.9,-91.116071,33.404632
21,1989.2,-91.113165,33.43397
22,2030.9,-91.113165,33.43397
23,2064.9,-91.113165,33.43397
24,2225.2,-91.116071,33.404632
25,2258.6,-91.116071,33.404632
26,2548.0,-91.112314,33.439887
27,2719.0,-91.112314,33.439887
28,3328.8,-91.116071,33.404632
29,3429.7,-91.116071,33.404632
30,3545.1,-91.116071,33.404632
31,3610.9,-91.116071,33.404632
32,3638.3,-91.111685,33.431153
33,3675.7,-91.111685,33.431153
34,3998.3,-91.116889,33.416161
35,4042.1,-91.116889,33.416161
36,4123.1,-91.116889,33.416161
