stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,0.0,-91.063865,33.880632
-14,0.0,-91.063865,33.880632
-13,0.0,-91.063865,33.880632
-12,0.0,-91.063865,33.880632
-11,221.0,-91.063865,33.880632
-10,365.3,-91.063865,33.880632
-9,863.5,-91.063865,33.880632
-8,955.8,-91.038276,33.902372
-7,1325.7,-91.07251,33.872558
-6,1932.5,-91.022214,33.910388
-5,1942.3,-91.022214,33.910388
-4,1952.1,-91.022214,33.910388
-3,1961.9,-91.022214,33.910388
-2,1971.7,-91.022214,33.910388
-1,1981.5,-91.022214,33.910388
0,1991.3,-91.022214,33.910388
1,1998.6,-91.022214,33.910388
2,2005.8,-91.022214,33.910388
3,2012.9,-91.022214,33.910388
4,2020.1,-91.022214,33.910388
5,2027.8,-91.022214,33.910388
6,2037.4,-91.022214,33.910388
7,2046.9,-91.022214,33.910388
8,2056.5,-91.022214,33.910388
9,2066.0,-91.022214,33.910388
10,2075.6,-91.022214,33.910388
11,2085.1,-91.022214,33.910388
12,2093.5,-91.022214,33.910388
13,2098.7,-91.022214,33.910388
14,2104.0,-91.022214,33.910388
15,2105.1,-91.022214,33.910388
16,2105.1,-91.022214,33.910388
17,2105.1,-91.022214,33.910388
18,2105.1,-91.022214,33.910388
19,2105.1,-91.022214,33.910388
