stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,0.0,-90.289657,34.88353
-14,0.0,-90.294119,34.882582
-13,0.0,-90.294119,34.882582
-12,0.0,-90.294119,34.882582
-11,0.0,-90.294119,34.882582
-10,522.2,-90.292577,34.882561
-9,582.2,-90.292577,34.882561
-8,1220.7,-90.309358,34.882033
-7,1220.7,-90.309358,34.882033
-6,1220.7,-90.309358,34.882033
-5,1220.7,-90.309358,34.882033
-4,1220.7,-90.309358,34.882033
-3,1220.7,-90.309358,34.882033
-2,1220.7,-90.309358,34.882033
-1,1220.7,-90.309358,34.882033
0,1220.7,-90.309358,34.882033
1,1220.7,-90.309358,34.882033
2,1220.7,-90.309358,34.882033
3,1220.7,-90.309358,34.882033
4,1220.7,-90.309358,34.882033
5,1220.7,-90.309358,34.882033
6,1220.7,-90.309358,34.882033
7,1220.7,-90.309358,34.882033
8,1220.7,-90.309358,34.882033
9,1220.7,-90.309358,34.882033
10,1220.7,-90.309358,34.882033
11,1220.7,-90.309358,34.882033
12,1220.7,-90.309358,34.882033
13,1220.7,-90.309358,34.882033
14,1220.7,-90.309358,34.882033
15,1220.7,-90.309358,34.882033
16,1220.7,-90.309358,34.882033
17,1220.7,-90.309358,34.882033
18,1220.7,-90.309358,34.882033
19,1220.7,-90.309358,34.882033
