stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,0.0,-90.957975,34.028058
-14,0.0,-90.957975,34.028058
-13,0.0,-90.951598,34.024453
-12,0.0,-90.951598,34.024453
-11,0.0,-90.951598,34.024453
-10,302.1,-90.954502,34.027527
-9,319.7,-90.954502,34.027527
-8,843.4,-90.957975,34.028058
-7,1189.1,-90.972876,34.025626
-6,1262.2,-90.972876,34.025626
-5,1303.6,-90.913701,34.020762
-4,1316.4,-90.913701,34.020762
-3,1329.1,-90.913701,34.020762
-2,1341.8,-90.913701,34.020762
-1,1354.5,-90.913701,34.020762
0,1367.3,-90.913701,34.020762
1,1380.0,-90.913701,34.020762
2,1392.9,-90.913701,34.020762
3,1406.0,-90.913701,34.020762
4,1419.0,-90.913701,34.020762
5,1434.4,-90.913701,34.020762
6,1452.7,-90.913701,34.020762
7,1471.0,-90.913701,34.020762
8,1490.6,-90.913701,34.020762
9,1511.3,-90.913701,34.020762
10,1532.3,-90.913701,34.020762
11,1553.5,-90.913701,34.020762
12,1574.6,-90.913701,34.020762
13,1597.3,-90.913701,34.020762
14,1620.6,-90.913701,34.020762
15,1639.1,-90.913701,34.020762
16,1656.7,-90.913701,34.020762
17,1676.6,-90.913701,34.020762
18,1697.3,-90.913701,34.020762
19,1718.0,-90.913701,34.020762
