stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,835.8,-91.051972,32.433632
-2,863.7,-91.051972,32.433632
-1,1030.4,-91.048602,32.432514
0,1042.3,-91.048602,32.432514
1,1065.2,-91.048602,32.432514
2,1236.1,-91.048602,32.432514
3,1297.0,-91.045374,32.431713
4,1509.1,-91.035178,32.43011
5,1543.3,-91.035178,32.43011
6,1580.0,-91.035178,32.43011
7,1622.4,-91.035178,32.43011
8,1690.0,-91.035178,32.43011
9,1763.8,-91.035178,32.43011
10,1999.0,-91.07089,32.441618
11,2042.7,-91.07089,32.441618
12,2079.5,-91.07089,32.441618
13,2141.5,-91.07089,32.441618
14,2284.7,-91.074058,32.442728
15,2358.7,-91.074058,32.442728
16,2404.6,-91.074058,32.442728
17,2443.8,-91.074058,32.442728
18,2490.4,-91.074058,32.442728
19,2509.9,-91.07089,32.441618
20,2530.8,-91.07089,32.441618
21,2552.5,-91.07089,32.441618
22,2585.3,-91.07089,32.441618
23,2610.1,-91.07089,32.441618
24,2628.5,-91.07089,32.441618
25,2646.9,-91.07089,32.441618
26,2666.3,-91.07089,32.441618
27,2685.9,-91.07089,32.441618
28,2714.7,-91.07089,32.441618
29,2766.9,-91.07089,32.441618
30,2865.1,-91.07089,32.441618
31,2919.7,-91.07089,32.441618
32,2983.0,-91.07089,32.441618
33,3115.0,-91.07089,32.441618
34,3136.2,-91.07089,32.441618
35,3171.7,-91.07089,32.441618
36,3245.3,-91.07089,32.441618
