stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,841.0,-91.358934,31.765605
-2,859.1,-91.358934,31.765605
-1,931.0,-91.361914,31.759843
0,951.9,-91.361914,31.759843
1,972.7,-91.361914,31.759843
2,994.1,-91.361914,31.759843
3,1015.8,-91.361914,31.759843
4,1038.3,-91.361914,31.759843
5,1068.4,-91.361914,31.759843
6,1096.8,-91.361914,31.759843
7,1121.2,-91.361914,31.759843
8,1146.6,-91.361914,31.759843
9,1187.1,-91.361914,31.759843
10,1255.1,-91.361914,31.759843
11,1282.4,-91.361914,31.759843
12,1316.9,-91.361914,31.759843
13,1375.0,-91.361914,31.759843
14,1422.8,-91.361914,31.759843
15,1447.4,-91.361914,31.759843
16,1470.6,-91.361914,31.759843
17,1490.2,-91.361914,31.759843
18,1509.8,-91.361914,31.759843
19,1532.7,-91.361914,31.759843
20,1568.6,-91.361914,31.759843
21,1595.5,-91.361914,31.759843
22,1617.7,-91.361914,31.759843
23,1640.8,-91.361914,31.759843
24,1680.8,-91.361914,31.759843
25,1903.0,-91.361914,31.759843
26,1934.4,-91.361914,31.759843
27,2066.0,-91.364537,31.750897
28,2085.4,-91.364537,31.750897
29,2107.8,-91.364537,31.750897
30,2135.6,-91.364537,31.750897
31,2237.3,-91.364537,31.750897
32,6683.1,-91.360225,31.762707
33,6683.1,-91.360225,31.762707
34,6683.1,-91.360225,31.762707
35,6683.1,-91.360225,31.762707
36,6683.1,-91.360225,31.762707
