stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,0.0,-89.866527,35.740045
-14,0.0,-89.866527,35.740045
-13,0.0,-89.866527,35.740045
-12,0.0,-89.866527,35.740045
-11,0.0,-89.866527,35.740045
-10,0.0,-89.866527,35.740045
-9,0.0,-89.866527,35.740045
-8,0.0,-89.866527,35.740045
-7,0.0,-89.866527,35.740045
-6,0.0,-89.866527,35.740045
-5,0.0,-89.866527,35.740045
-4,0.0,-89.866527,35.740045
-3,0.0,-89.866527,35.740045
-2,0.0,-89.866527,35.740045
-1,0.0,-89.866527,35.740045
0,0.0,-89.866527,35.740045
1,0.0,-89.866527,35.740045
2,0.0,-89.866527,35.740045
3,0.0,-89.866527,35.740045
4,0.0,-89.866527,35.740045
5,0.0,-89.866527,35.740045
6,0.0,-89.866527,35.740045
7,0.0,-89.866527,35.740045
8,0.0,-89.866527,35.740045
9,0.0,-89.866527,35.740045
10,0.0,-89.866527,35.740045
11,0.0,-89.866527,35.740045
12,0.0,-89.866527,35.740045
13,0.0,-89.866527,35.740045
14,0.0,-89.866527,35.740045
15,0.0,-89.866527,35.740045
16,0.0,-89.866527,35.740045
17,0.0,-89.866527,35.740045
18,0.0,-89.866527,35.740045
19,0.0,-89.866527,35.740045
