stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,0.0,-91.070941,33.861254
-14,0.0,-91.071561,33.861411
-13,0.0,-91.071561,33.861411
-12,158.9,-91.074663,33.862198
-11,158.9,-91.074663,33.862198
-10,158.9,-91.074663,33.862198
-9,158.9,-91.074663,33.862198
-8,158.9,-91.074663,33.862198
-7,158.9,-91.074663,33.862198
-6,158.9,-91.074663,33.862198
-5,158.9,-91.074663,33.862198
-4,158.9,-91.074663,33.862198
-3,158.9,-91.074663,33.862198
-2,158.9,-91.074663,33.862198
-1,158.9,-91.074663,33.862198
0,158.9,-91.074663,33.862198
1,158.9,-91.074663,33.862198
2,158.9,-91.074663,33.862198
3,158.9,-91.074663,33.862198
4,158.9,-91.074663,33.862198
5,158.9,-91.074663,33.862198
6,158.9,-91.074663,33.862198
7,158.9,-91.074663,33.862198
8,158.9,-91.074663,33.862198
9,158.9,-91.074663,33.862198
10,158.9,-91.074663,33.862198
11,158.9,-91.074663,33.862198
12,158.9,-91.074663,33.862198
13,158.9,-91.074663,33.862198
14,158.9,-91.074663,33.862198
15,158.9,-91.074663,33.862198
16,158.9,-91.074663,33.862198
17,158.9,-91.074663,33.862198
18,158.9,-91.074663,33.862198
19,158.9,-91.074663,33.862198
