stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,698.7,-91.117604,33.36506
-2,721.7,-91.117604,33.36506
-1,745.3,-91.117604,33.36506
0,769.0,-91.117604,33.36506
1,792.3,-91.117604,33.36506
2,814.6,-91.117604,33.36506
3,836.3,-91.117604,33.36506
4,856.4,-91.117604,33.36506
5,877.2,-91.117604,33.36506
6,898.1,-91.117604,33.36506
7,919.0,-91.117604,33.36506
8,953.8,-91.117604,33.36506
9,988.1,-91.117604,33.36506
10,1018.2,-91.117604,33.36506
11,1067.4,-91.117604,33.36506
12,1785.0,-91.130175,33.355155
13,1808.4,-91.130175,33.355155
14,2839.7,-91.130175,33.355155
15,2963.0,-91.130175,33.355155
16,3011.4,-91.130175,33.355155
17,3095.4,-91.124946,33.358799
18,3095.4,-91.124946,33.358799
19,3095.4,-91.124946,33.358799
20,3095.4,-91.124946,33.358799
21,3095.4,-91.124946,33.358799
22,3095.4,-91.124946,33.358799
23,3095.4,-91.124946,33.358799
24,3095.4,-91.124946,33.358799
25,3095.4,-91.124946,33.358799
26,3095.4,-91.124946,33.358799
27,3095.4,-91.124946,33.358799
28,3095.4,-91.124946,33.358799
29,3095.4,-91.124946,33.358799
30,3095.4,-91.124946,33.358799
31,3095.4,-91.124946,33.358799
32,3095.4,-91.124946,33.358799
33,3095.4,-91.124946,33.358799
34,3095.4,-91.124946,33.358799
35,3095.4,-91.124946,33.358799
36,3095.4,-91.124946,33.358799
