stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,1073.5,-91.093209,33.969389
-14,1092.4,-91.093209,33.969389
-13,1110.4,-91.093209,33.969389
-12,1123.0,-91.094095,33.964548
-11,1146.5,-91.094095,33.964548
-10,1167.4,-91.093209,33.969389
-9,1183.6,-91.093209,33.969389
-8,1199.9,-91.093209,33.969389
-7,1216.2,-91.093209,33.969389
-6,1232.5,-91.093209,33.969389
-5,1340.7,-91.093209,33.969389
-4,1380.6,-91.093209,33.969389
-3,1460.7,-91.086147,33.957364
-2,1470.5,-91.086147,33.957364
-1,1481.1,-91.086147,33.957364
0,1491.7,-91.086147,33.957364
1,1502.3,-91.086147,33.957364
2,1512.9,-91.086147,33.957364
3,1523.5,-91.086147,33.957364
4,1534.1,-91.086147,33.957364
5,1552.0,-91.086147,33.957364
6,1570.4,-91.086147,33.957364
7,1588.8,-91.086147,33.957364
8,1615.0,-91.086147,33.957364
9,1644.2,-91.086147,33.957364
10,1724.9,-91.086147,33.957364
11,1880.6,-91.072183,33.951616
12,1886.4,-91.072183,33.951616
13,1892.1,-91.072183,33.951616
14,1897.9,-91.072183,33.951616
15,1903.6,-91.072183,33.951616
16,1909.4,-91.072183,33.951616
17,1915.1,-91.072183,33.951616
18,1920.9,-91.072183,33.951616
19,1926.6,-91.072183,33.951616
