stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,0.0,-91.271388,31.850655
-2,0.0,-91.271388,31.850655
-1,0.0,-91.271388,31.850655
0,0.0,-91.254438,31.85709
1,0.0,-91.254438,31.85709
2,0.0,-91.254438,31.85709
3,186.3,-91.254438,31.85709
4,251.2,-91.254438,31.85709
5,370.5,-91.254438,31.85709
6,392.8,-91.271388,31.850655
7,405.0,-91.271388,31.850655
8,417.3,-91.271388,31.850655
9,430.2,-91.271388,31.850655
10,448.9,-91.271388,31.850655
11,467.5,-91.271388,31.850655
12,486.2,-91.271388,31.850655
13,726.8,-91.256684,31.853666
14,729.8,-91.256684,31.853666
15,732.9,-91.256684,31.853666
16,735.9,-91.256684,31.853666
17,738.9,-91.256684,31.853666
18,741.9,-91.256684,31.853666
19,745.6,-91.256684,31.853666
20,924.0,-91.274902,31.848831
21,939.4,-91.274902,31.848831
22,954.9,-91.274902,31.848831
23,970.3,-91.274902,31.848831
24,985.7,-91.274902,31.848831
25,990.4,-91.274902,31.848831
26,995.0,-91.274902,31.848831
27,999.6,-91.274902,31.848831
28,1005.5,-91.274902,31.848831
29,1011.4,-91.274902,31.848831
30,1017.3,-91.274902,31.848831
31,1023.2,-91.274902,31.848831
32,1029.1,-91.274902,31.848831
33,1035.0,-91.274902,31.848831
34,1040.9,-91.274902,31.848831
35,1046.8,-91.274902,31.848831
36,4111.4,-91.254438,31.85709
