stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,0.0,-91.074909,32.079438
-2,0.0,-91.074909,32.079438
-1,0.0,-91.074909,32.079438
0,0.0,-91.074909,32.079438
1,0.0,-91.068333,32.075676
2,0.0,-91.068333,32.075676
3,277.5,-91.068333,32.075676
4,413.9,-91.068333,32.075676
5,773.1,-91.062242,32.074128
6,797.9,-91.062242,32.074128
7,936.7,-91.062242,32.074128
8,1084.1,-91.05584,32.056161
9,1113.6,-91.05584,32.056161
10,1184.7,-91.055564,32.051881
11,1219.3,-91.055564,32.051881
12,1272.5,-91.055564,32.051881
13,1411.3,-91.055564,32.051881
14,1466.2,-91.099251,32.100411
15,1468.4,-91.099251,32.100411
16,1470.7,-91.099251,32.100411
17,1472.9,-91.099251,32.100411
18,1475.1,-91.099251,32.100411
19,1477.4,-91.099251,32.100411
20,1479.6,-91.099251,32.100411
21,1481.9,-91.099251,32.100411
22,1484.1,-91.099251,32.100411
23,1486.4,-91.099251,32.100411
24,1488.6,-91.099251,32.100411
25,1490.9,-91.099251,32.100411
26,1497.2,-91.099251,32.100411
27,1512.7,-91.099251,32.100411
28,1528.2,-91.099251,32.100411
29,1543.7,-91.099251,32.100411
30,1636.3,-91.099251,32.100411
31,1747.8,-91.097249,32.098029
32,1747.8,-91.097249,32.098029
33,1747.8,-91.097249,32.098029
34,1747.8,-91.097249,32.098029
35,1747.8,-91.097249,32.098029
36,1747.8,-91.097249,32.098029
