stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,389.3,-89.189437,36.634254
-14,500.1,-89.189437,36.634254
-13,1096.1,-89.205368,36.611395
-12,1115.9,-89.205368,36.611395
-11,1134.6,-89.205368,36.611395
-10,1155.0,-89.205368,36.611395
-9,1177.1,-89.205368,36.611395
-8,1201.0,-89.205368,36.611395
-7,1227.0,-89.205368,36.611395
-6,1264.4,-89.205368,36.611395
-5,1296.8,-89.205368,36.611395
-4,1326.3,-89.205368,36.611395
-3,1354.0,-89.205368,36.611395
-2,1393.9,-89.205368,36.611395
-1,1474.0,-89.205368,36.611395
0,1511.8,-89.205368,36.611395
1,1556.7,-89.205368,36.611395
2,1606.2,-89.205368,36.611395
3,1648.5,-89.205368,36.611395
4,1750.5,-89.205569,36.610266
5,1802.3,-89.205368,36.611395
6,1802.3,-89.205368,36.611395
7,1802.3,-89.205368,36.611395
8,1802.3,-89.205368,36.611395
9,1802.3,-89.205368,36.611395
10,1802.3,-89.205368,36.611395
11,1802.3,-89.205368,36.611395
12,1802.3,-89.205368,36.611395
13,1802.3,-89.205368,36.611395
14,1802.3,-89.205368,36.611395
15,1802.3,-89.205368,36.611395
16,1802.3,-89.205368,36.611395
17,1802.3,-89.205368,36.611395
18,1802.3,-89.205368,36.611395
19,1802.3,-89.205368,36.611395
