stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,817.3,-90.082616,35.236259
-14,845.4,-90.081273,35.231894
-13,922.3,-90.081273,35.231894
-12,980.4,-90.081273,35.231894
-11,1021.2,-90.081273,35.231894
-10,1195.4,-90.081375,35.232428
-9,1467.8,-90.07796,35.222818
-8,1496.2,-90.080429,35.225523
-7,1514.1,-90.080429,35.225523
-6,1589.2,-90.080429,35.225523
-5,1604.8,-90.080429,35.225523
-4,1656.0,-90.080429,35.225523
-3,1772.5,-90.07796,35.222818
-2,1797.5,-90.080306,35.224147
-1,1826.9,-90.078911,35.223673
0,1882.3,-90.078911,35.223673
1,1896.2,-90.078911,35.223673
2,1916.5,-90.078911,35.223673
3,2180.3,-90.081184,35.2307
4,2180.3,-90.081184,35.2307
5,2180.3,-90.081184,35.2307
6,2180.3,-90.081184,35.2307
7,2180.3,-90.081184,35.2307
8,2180.3,-90.081184,35.2307
9,2180.3,-90.081184,35.2307
10,2180.3,-90.081184,35.2307
11,2180.3,-90.081184,35.2307
12,2180.3,-90.081184,35.2307
13,2180.3,-90.081184,35.2307
14,2180.3,-90.081184,35.2307
15,2180.3,-90.081184,35.2307
16,2180.3,-90.081184,35.2307
17,2180.3,-90.081184,35.2307
18,2180.3,-90.081184,35.2307
19,2180.3,-90.081184,35.2307
