stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,0.0,-91.153629,32.754024
-2,0.0,-91.153629,32.754024
-1,0.0,-91.153629,32.754024
0,0.0,-91.153629,32.754024
1,0.0,-91.153629,32.754024
2,0.0,-91.149134,32.746812
3,0.0,-91.149134,32.746812
4,0.0,-91.149134,32.746812
5,0.0,-91.149134,32.746812
6,0.0,-91.149134,32.746812
7,0.0,-91.149134,32.746812
8,0.0,-91.149134,32.746812
9,352.9,-91.149134,32.746812
10,584.9,-91.149134,32.746812
11,626.4,-91.149134,32.746812
12,846.5,-91.149134,32.746812
13,903.4,-91.149134,32.746812
14,1058.2,-91.149134,32.746812
15,1533.0,-91.143843,32.733065
16,1668.2,-91.143843,32.733065
17,1698.7,-91.143843,32.733065
18,1742.5,-91.143843,32.733065
19,1787.1,-91.143843,32.733065
20,1877.8,-91.143843,32.733065
21,1965.5,-91.143843,32.733065
22,2042.9,-91.143843,32.733065
23,2084.1,-91.143843,32.733065
24,2248.4,-91.143843,32.733065
25,2364.2,-91.143843,32.733065
26,2403.0,-91.143843,32.733065
27,2436.5,-91.143843,32.733065
28,2662.5,-91.154674,32.756772
29,2664.4,-91.154674,32.756772
30,2666.3,-91.154674,32.756772
31,2668.2,-91.154674,32.756772
32,2670.0,-91.154674,32.756772
33,2671.9,-91.154674,32.756772
34,2673.8,-91.154674,32.756772
35,2675.6,-91.154674,32.756772
36,2677.5,-91.154674,32.756772
