stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,1174.1,-91.074801,32.735495
-2,1271.9,-91.074801,32.735495
-1,1301.7,-91.078257,32.736496
0,1329.9,-91.078257,32.736496
1,1357.5,-91.078257,32.736496
2,1383.7,-91.078257,32.736496
3,1420.8,-91.078257,32.736496
4,1648.4,-91.074801,32.735495
5,1666.8,-91.074801,32.735495
6,1696.0,-91.074801,32.735495
7,1725.6,-91.074801,32.735495
8,1824.3,-91.074801,32.735495
9,1862.0,-91.074801,32.735495
10,2040.2,-91.099089,32.735007
11,2059.4,-91.099089,32.735007
12,2076.9,-91.099089,32.735007
13,2094.0,-91.099089,32.735007
14,2111.1,-91.099089,32.735007
15,2128.3,-91.099089,32.735007
16,2155.3,-91.099089,32.735007
17,2182.4,-91.099089,32.735007
18,2208.5,-91.099089,32.735007
19,2234.3,-91.099089,32.735007
20,2262.3,-91.099089,32.735007
21,2294.4,-91.099089,32.735007
22,2334.7,-91.099089,32.735007
23,2364.6,-91.099089,32.735007
24,2390.8,-91.099089,32.735007
25,2465.8,-91.099089,32.735007
26,2585.1,-91.091987,32.736339
27,2598.6,-91.091987,32.736339
28,2598.6,-91.091987,32.736339
29,2598.6,-91.091987,32.736339
30,2598.6,-91.091987,32.736339
31,2598.6,-91.091987,32.736339
32,2598.6,-91.091987,32.736339
33,2598.6,-91.091987,32.736339
34,2598.6,-91.091987,32.736339
35,2598.6,-91.091987,32.736339
36,2598.6,-91.091987,32.736339
