stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,786.1,-90.902948,34.083848
-14,860.2,-90.902948,34.083848
-13,877.2,-90.902948,34.083848
-12,893.9,-90.902948,34.083848
-11,1015.6,-90.898806,34.075334
-10,1055.9,-90.901093,34.081269
-9,1138.4,-90.901093,34.081269
-8,1181.8,-90.901093,34.081269
-7,1408.2,-90.898806,34.075334
-6,1447.0,-90.898806,34.075334
-5,1487.7,-90.898806,34.075334
-4,1530.6,-90.898806,34.075334
-3,1574.5,-90.894322,34.067231
-2,1617.7,-90.894322,34.067231
-1,1736.2,-90.893494,34.064444
0,1787.2,-90.894322,34.067231
1,1839.4,-90.893494,34.064444
2,1890.6,-90.892091,34.058605
3,1895.3,-90.892091,34.058605
4,1900.1,-90.892091,34.058605
5,1906.6,-90.892091,34.058605
6,1913.1,-90.892091,34.058605
7,1919.7,-90.892091,34.058605
8,1926.2,-90.892091,34.058605
9,1932.8,-90.892091,34.058605
10,1939.3,-90.892091,34.058605
11,1945.9,-90.892091,34.058605
12,2054.0,-90.892091,34.058605
13,2074.4,-90.8915,34.062093
14,2086.9,-90.8915,34.062093
15,2099.4,-90.8915,34.062093
16,2112.9,-90.8915,34.062093
17,2126.4,-90.8915,34.062093
18,2139.9,-90.8915,34.062093
19,2155.4,-90.8915,34.062093
