stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,306.9,-91.139419,33.271537
-2,485.9,-91.141893,33.273545
-1,715.9,-91.138573,33.268458
0,752.2,-91.138573,33.268458
1,1068.9,-91.126253,33.254584
2,1107.6,-91.126253,33.254584
3,1153.6,-91.173132,33.301256
4,1196.5,-91.173132,33.301256
5,1233.1,-91.126253,33.254584
6,1254.9,-91.126253,33.254584
7,1289.5,-91.126253,33.254584
8,1422.4,-91.126253,33.254584
9,1478.0,-91.124448,33.252048
10,1504.2,-91.124448,33.252048
11,1530.5,-91.124448,33.252048
12,1655.5,-91.126253,33.254584
13,1685.4,-91.173132,33.301256
14,1713.0,-91.168177,33.296972
15,1722.5,-91.168177,33.296972
16,1732.0,-91.168177,33.296972
17,1741.5,-91.168177,33.296972
18,1750.9,-91.168177,33.296972
19,1760.3,-91.168177,33.296972
20,1769.4,-91.168177,33.296972
21,1778.4,-91.168177,33.296972
22,1787.5,-91.168177,33.296972
23,1796.6,-91.168177,33.296972
24,1805.6,-91.168177,33.296972
25,1818.7,-91.168177,33.296972
26,1832.9,-91.168177,33.296972
27,1847.2,-91.168177,33.296972
28,1869.7,-91.168177,33.296972
29,1911.3,-91.183077,33.315266
30,1935.6,-91.183077,33.315266
31,1960.5,-91.183077,33.315266
32,1991.4,-91.183077,33.315266
33,2028.6,-91.183077,33.315266
34,2058.0,-91.159853,33.291281
35,2058.0,-91.159853,33.291281
36,2058.0,-91.159853,33.291281
